ms_sub_class,ms_zoning,lot_frontage,lot_area,alley,lot_shape,land_contour,lot_config,neighborhood,condition1,bldg_type,house_style,overall_qual,overall_cond,roof_style,exterior1st,exterior2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type1,bsmt_fin_sf1,bsmt_fin_type2,bsmt_fin_sf2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,screen_porch,fence,mo_sold,yr_sold,sale_type,sale_condition,sale_price,age,remod_age,garage_age
20.0,FV,60.0,7200.0,Pave,4.0,Lvl,Inside,Somerst,Norm,1Fam,1Story,6.0,5.0,Gable,VinylSd,VinylSd,Stone,68.0,4.0,3.0,PConc,4.0,3.0,No,GLQ,905.0,Unf,0.0,357.0,1262.0,4.0,1.0,SBrkr,1262.0,0.0,1262.0,0.0,0.0,2.0,0.0,2.0,4.0,5.0,8.0,0.0,0.0,Attchd,3.0,2.0,572.0,3.0,2.0,0.0,120.0,0.0,0.0,none,may,six,New,Partial,185000.0,0.0,0.0,0.0
120.0,RL,34.0,5063.0,none,4.0,Lvl,Inside,NridgHt,Norm,Twnhs,1Story,7.0,5.0,Gable,VinylSd,VinylSd,Stone,166.0,4.0,3.0,PConc,4.0,3.0,No,GLQ,904.0,Unf,0.0,410.0,1314.0,5.0,1.0,SBrkr,1314.0,0.0,1314.0,1.0,0.0,2.0,0.0,2.0,4.0,6.0,8.0,1.0,4.0,Attchd,2.0,2.0,626.0,3.0,2.0,172.0,62.0,0.0,0.0,none,apr,nine,ConLw,Normal,207500.0,2.0,1.0,1.0
20.0,RL,74.0,9612.0,none,4.0,Lvl,Inside,Somerst,Feedr,1Fam,1Story,8.0,5.0,Gable,VinylSd,VinylSd,Stone,72.0,4.0,3.0,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,1468.0,1468.0,5.0,1.0,SBrkr,1468.0,0.0,1468.0,0.0,0.0,2.0,0.0,3.0,4.0,6.0,8.0,1.0,4.0,Attchd,3.0,3.0,898.0,3.0,2.0,210.0,150.0,0.0,0.0,none,dec,nine,New,Partial,244600.0,1.0,0.0,1.0
120.0,RL,50.0,8012.0,none,4.0,Lvl,Inside,SawyerW,Norm,TwnhsE,1Story,6.0,5.0,Gable,Plywood,ImStucc,None,0.0,4.0,3.0,PConc,4.0,3.0,No,GLQ,430.0,Unf,0.0,1145.0,1575.0,4.0,1.0,SBrkr,1575.0,0.0,1575.0,1.0,0.0,2.0,0.0,2.0,4.0,5.0,8.0,0.0,0.0,Attchd,2.0,2.0,529.0,3.0,2.0,0.0,0.0,52.0,0.0,none,jul,seven,WD,Normal,179200.0,15.0,15.0,15.0
160.0,FV,35.0,4251.0,Pave,3.0,Lvl,Inside,Somerst,Norm,TwnhsE,2Story,7.0,5.0,Gable,MetalSd,MetalSd,None,0.0,4.0,3.0,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,625.0,625.0,5.0,1.0,SBrkr,625.0,625.0,1250.0,0.0,0.0,2.0,1.0,2.0,4.0,5.0,8.0,0.0,0.0,Detchd,2.0,2.0,528.0,3.0,2.0,0.0,54.0,0.0,0.0,none,jun,seven,New,Partial,164700.0,1.0,0.0,1.0
50.0,RL,77.0,9786.0,none,3.0,Bnk,Inside,NAmes,Norm,1Fam,1.5Fin,6.0,7.0,Gable,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,CBlock,3.0,3.0,No,Rec,600.0,Unf,0.0,312.0,912.0,3.0,1.0,SBrkr,1085.0,649.0,1734.0,0.0,0.0,1.0,1.0,3.0,4.0,7.0,8.0,1.0,4.0,Attchd,2.0,2.0,440.0,3.0,2.0,0.0,0.0,0.0,128.0,GdPrv,jun,six,WD,Normal,159000.0,44.0,25.0,44.0
20.0,RL,0.0,8125.0,none,3.0,Lvl,Corner,NAmes,Norm,1Fam,1Story,4.0,4.0,Gable,HdBoard,HdBoard,None,0.0,3.0,3.0,CBlock,3.0,3.0,No,BLQ,614.0,Unf,0.0,244.0,858.0,3.0,1.0,SBrkr,858.0,0.0,858.0,0.0,0.0,1.0,0.0,3.0,3.0,5.0,8.0,0.0,0.0,none,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,none,jun,six,WD,Normal,88000.0,35.0,35.0,0.0
20.0,RL,0.0,9819.0,none,3.0,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5.0,5.0,Gable,MetalSd,MetalSd,BrkFace,31.0,3.0,4.0,CBlock,3.0,3.0,No,BLQ,450.0,Unf,0.0,432.0,882.0,3.0,1.0,SBrkr,900.0,0.0,900.0,0.0,0.0,1.0,0.0,3.0,3.0,5.0,8.0,0.0,0.0,Detchd,1.0,1.0,280.0,3.0,2.0,0.0,0.0,0.0,0.0,MnPrv,feb,ten,WD,Normal,122000.0,43.0,43.0,40.0
70.0,RL,60.0,8730.0,none,4.0,Lvl,Inside,BrkSide,RRAn,1Fam,2Story,6.0,7.0,Gable,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,BrkTil,3.0,3.0,No,Unf,0.0,Unf,0.0,698.0,698.0,5.0,1.0,FuseA,698.0,698.0,1396.0,0.0,0.0,1.0,0.0,3.0,3.0,7.0,8.0,0.0,0.0,Detchd,1.0,1.0,384.0,3.0,2.0,0.0,0.0,0.0,259.0,none,jul,seven,WD,Normal,153575.0,92.0,4.0,4.0
60.0,RL,120.0,15611.0,none,4.0,Lvl,Inside,CollgCr,Norm,1Fam,2Story,8.0,5.0,Gable,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,2,Unf,0.0,Unf,0.0,1079.0,1079.0,5.0,1.0,SBrkr,1079.0,840.0,1919.0,0.0,0.0,2.0,1.0,3.0,4.0,8.0,8.0,1.0,4.0,Attchd,2.0,2.0,685.0,4.0,2.0,0.0,51.0,0.0,0.0,none,jul,six,New,Partial,233230.0,0.0,0.0,0.0
190.0,RL,55.0,5687.0,Grvl,4.0,Bnk,Inside,SWISU,Norm,2fmCon,2Story,5.0,6.0,Gable,VinylSd,VinylSd,None,0.0,3.0,2.0,PConc,3.0,2.0,No,Rec,210.0,Unf,0.0,570.0,780.0,5.0,0.0,SBrkr,936.0,780.0,1716.0,1.0,0.0,2.0,0.0,6.0,2.0,9.0,8.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,none,mar,eight,WD,Normal,135900.0,96.0,8.0,0.0
50.0,RL,60.0,11409.0,none,4.0,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,5.0,4.0,Gable,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,CBlock,3.0,3.0,No,LwQ,292.0,Unf,0.0,476.0,768.0,4.0,1.0,SBrkr,1148.0,568.0,1716.0,0.0,0.0,1.0,1.0,3.0,3.0,8.0,6.0,1.0,4.0,Attchd,1.0,1.0,281.0,3.0,2.0,0.0,0.0,0.0,160.0,none,jan,nine,WD,Normal,131000.0,60.0,1.0,60.0
60.0,RL,0.0,16659.0,none,3.0,Lvl,Corner,NWAmes,PosA,1Fam,2Story,7.0,7.0,Gable,Plywood,Plywood,BrkFace,34.0,3.0,3.0,CBlock,3.0,3.0,No,ALQ,795.0,Unf,0.0,0.0,795.0,2.0,1.0,SBrkr,1468.0,795.0,2263.0,1.0,0.0,2.0,1.0,3.0,4.0,9.0,8.0,1.0,3.0,Attchd,3.0,2.0,539.0,3.0,2.0,0.0,250.0,0.0,0.0,none,mar,six,WD,Normal,235000.0,29.0,12.0,29.0
20.0,RL,80.0,9600.0,none,4.0,Lvl,Inside,NAmes,Norm,1Fam,1Story,6.0,5.0,Hip,HdBoard,HdBoard,Stone,238.0,3.0,3.0,CBlock,3.0,3.0,No,GLQ,1285.0,Unf,0.0,131.0,1416.0,3.0,1.0,SBrkr,1644.0,0.0,1644.0,1.0,0.0,1.0,0.0,3.0,3.0,7.0,8.0,2.0,4.0,Attchd,3.0,2.0,418.0,3.0,2.0,110.0,0.0,0.0,0.0,none,oct,nine,WD,Normal,167000.0,56.0,56.0,56.0
80.0,RL,37.0,7937.0,none,3.0,Lvl,CulDSac,Mitchel,Norm,1Fam,SLvl,6.0,6.0,Gable,HdBoard,HdBoard,None,0.0,3.0,3.0,CBlock,3.0,3.0,2,GLQ,819.0,Unf,0.0,184.0,1003.0,3.0,1.0,SBrkr,1003.0,0.0,1003.0,1.0,0.0,1.0,0.0,3.0,3.0,6.0,8.0,0.0,0.0,Detchd,1.0,2.0,588.0,3.0,2.0,120.0,0.0,0.0,0.0,GdPrv,mar,six,WD,Normal,142500.0,22.0,22.0,22.0
50.0,RM,75.0,13710.0,none,4.0,Lvl,Inside,IDOTRR,Norm,1Fam,1.5Fin,5.0,5.0,Gable,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,CBlock,3.0,3.0,No,BLQ,420.0,Unf,0.0,490.0,910.0,3.0,1.0,FuseA,910.0,648.0,1558.0,0.0,0.0,1.0,1.0,4.0,3.0,6.0,8.0,0.0,0.0,Attchd,1.0,1.0,282.0,3.0,2.0,289.0,0.0,0.0,0.0,MnPrv,jun,seven,WD,Normal,152000.0,57.0,57.0,57.0
60.0,FV,66.0,7399.0,Pave,3.0,Lvl,Inside,Somerst,Norm,1Fam,2Story,7.0,5.0,Hip,VinylSd,VinylSd,BrkFace,1600.0,4.0,3.0,PConc,4.0,3.0,No,BLQ,649.0,Unf,0.0,326.0,975.0,5.0,1.0,SBrkr,975.0,975.0,1950.0,0.0,0.0,2.0,1.0,3.0,4.0,7.0,8.0,1.0,3.0,Detchd,2.0,2.0,576.0,3.0,2.0,0.0,10.0,0.0,198.0,none,jun,seven,WD,Normal,239000.0,10.0,9.0,10.0
60.0,RL,90.0,11700.0,none,4.0,Lvl,Inside,NWAmes,Norm,1Fam,2Story,6.0,6.0,Mansard,HdBoard,AsphShn,BrkFace,365.0,4.0,3.0,CBlock,3.0,3.0,No,ALQ,384.0,Rec,175.0,143.0,702.0,4.0,1.0,SBrkr,1041.0,702.0,1743.0,0.0,1.0,1.0,2.0,3.0,3.0,7.0,8.0,1.0,4.0,Attchd,1.0,2.0,539.0,3.0,2.0,224.0,0.0,0.0,0.0,none,jun,seven,WD,Normal,175000.0,39.0,39.0,39.0
20.0,RL,80.0,14000.0,none,4.0,Lvl,Inside,Crawfor,Norm,1Fam,1Story,6.0,8.0,Gable,HdBoard,HdBoard,None,0.0,3.0,4.0,CBlock,3.0,3.0,No,Unf,0.0,Unf,0.0,1092.0,1092.0,5.0,1.0,SBrkr,1152.0,0.0,1152.0,0.0,1.0,1.0,0.0,3.0,4.0,6.0,8.0,1.0,4.0,Attchd,1.0,1.0,300.0,3.0,2.0,0.0,36.0,0.0,0.0,GdPrv,aug,nine,WD,Family,158500.0,59.0,5.0,59.0
190.0,RL,90.0,15750.0,none,4.0,Lvl,Corner,Crawfor,Norm,2fmCon,1Story,5.0,5.0,Hip,MetalSd,MetalSd,BrkFace,56.0,3.0,3.0,CBlock,3.0,3.0,1,BLQ,841.0,Unf,0.0,324.0,1165.0,3.0,1.0,SBrkr,1336.0,0.0,1336.0,1.0,0.0,1.0,0.0,2.0,3.0,5.0,8.0,2.0,4.0,Attchd,1.0,1.0,375.0,3.0,2.0,0.0,0.0,0.0,0.0,none,jun,six,WD,Normal,157000.0,53.0,53.0,53.0
60.0,RL,66.0,16226.0,none,1.0,Lvl,Inside,CollgCr,Norm,1Fam,2Story,8.0,5.0,Gable,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,No,GLQ,281.0,Unf,0.0,747.0,1028.0,5.0,1.0,SBrkr,1210.0,1242.0,2452.0,0.0,0.0,2.0,1.0,4.0,4.0,9.0,8.0,1.0,3.0,BuiltIn,3.0,2.0,683.0,3.0,2.0,208.0,50.0,0.0,0.0,none,may,seven,WD,Normal,267000.0,9.0,8.0,9.0
20.0,RL,118.0,13704.0,none,3.0,Lvl,Corner,CollgCr,Norm,1Fam,1Story,7.0,5.0,Gable,VinylSd,VinylSd,BrkFace,150.0,4.0,3.0,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,1541.0,1541.0,5.0,1.0,SBrkr,1541.0,0.0,1541.0,0.0,0.0,2.0,0.0,3.0,4.0,6.0,8.0,1.0,3.0,Attchd,2.0,3.0,843.0,3.0,2.0,468.0,81.0,0.0,0.0,none,jan,six,WD,Normal,205000.0,5.0,4.0,5.0
20.0,RL,70.0,9800.0,none,4.0,Lvl,Corner,CollgCr,Norm,1Fam,1Story,5.0,7.0,Gable,VinylSd,VinylSd,None,0.0,3.0,3.0,PConc,3.0,3.0,No,ALQ,894.0,Unf,0.0,0.0,894.0,3.0,1.0,SBrkr,894.0,0.0,894.0,1.0,0.0,1.0,0.0,3.0,3.0,5.0,8.0,0.0,0.0,Attchd,1.0,2.0,552.0,3.0,2.0,256.0,0.0,0.0,0.0,GdWo,jul,six,WD,Abnorml,149900.0,34.0,34.0,31.0
75.0,RM,87.0,18386.0,none,4.0,Lvl,Inside,OldTown,Norm,1Fam,2.5Fin,7.0,9.0,Gable,CemntBd,CmentBd,None,0.0,3.0,3.0,BrkTil,3.0,3.0,No,Unf,0.0,Unf,0.0,1470.0,1470.0,5.0,1.0,SBrkr,1675.0,1818.0,3493.0,0.0,0.0,3.0,0.0,3.0,4.0,10.0,8.0,1.0,5.0,Attchd,1.0,3.0,870.0,3.0,2.0,302.0,0.0,0.0,0.0,none,may,eight,WD,Normal,295000.0,128.0,6.0,5.0
20.0,RL,80.0,10386.0,none,4.0,Lvl,Inside,CollgCr,Norm,1Fam,1Story,8.0,5.0,Gable,CemntBd,CmentBd,Stone,246.0,4.0,3.0,PConc,4.0,3.0,No,GLQ,1464.0,Unf,0.0,536.0,2000.0,5.0,1.0,SBrkr,2000.0,0.0,2000.0,1.0,0.0,2.0,0.0,3.0,4.0,8.0,8.0,0.0,0.0,Attchd,3.0,3.0,888.0,3.0,2.0,168.0,0.0,0.0,0.0,none,jul,seven,WD,Normal,305900.0,3.0,2.0,3.0
60.0,RL,116.0,13474.0,none,4.0,Lvl,Inside,SawyerW,Feedr,1Fam,2Story,7.0,5.0,Gable,HdBoard,Plywood,BrkFace,246.0,4.0,3.0,CBlock,4.0,3.0,No,ALQ,700.0,Unf,0.0,0.0,700.0,4.0,1.0,SBrkr,1122.0,1121.0,2243.0,1.0,0.0,2.0,1.0,4.0,4.0,8.0,8.0,1.0,3.0,Attchd,2.0,3.0,746.0,3.0,2.0,127.0,44.0,224.0,0.0,none,jun,seven,WD,Normal,225000.0,17.0,16.0,17.0
50.0,RM,0.0,7920.0,Grvl,3.0,Lvl,Inside,IDOTRR,Artery,1Fam,1.5Fin,6.0,7.0,Gable,MetalSd,MetalSd,None,0.0,3.0,2.0,CBlock,3.0,3.0,No,Unf,0.0,Unf,0.0,319.0,319.0,3.0,1.0,FuseA,1035.0,371.0,1406.0,0.0,0.0,1.0,0.0,3.0,2.0,6.0,8.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,MnPrv,mar,eight,WD,Normal,89500.0,88.0,58.0,0.0
30.0,RL,0.0,12342.0,none,3.0,Lvl,Inside,Edwards,Norm,1Fam,1Story,4.0,5.0,Gable,VinylSd,VinylSd,None,0.0,3.0,3.0,CBlock,3.0,3.0,No,BLQ,262.0,Unf,0.0,599.0,861.0,5.0,1.0,SBrkr,861.0,0.0,861.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,8.0,0.0,0.0,Detchd,1.0,2.0,539.0,3.0,2.0,158.0,0.0,0.0,0.0,none,mar,nine,WD,Normal,82500.0,69.0,59.0,48.0
20.0,RL,90.0,12378.0,none,3.0,Lvl,Inside,NridgHt,Norm,1Fam,1Story,9.0,5.0,Gable,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,5.0,3.0,3,GLQ,1274.0,Unf,0.0,622.0,1896.0,5.0,1.0,SBrkr,1944.0,0.0,1944.0,1.0,0.0,2.0,0.0,3.0,5.0,8.0,8.0,3.0,5.0,Attchd,3.0,3.0,708.0,3.0,2.0,208.0,175.0,0.0,0.0,none,nov,six,WD,Normal,360000.0,3.0,2.0,3.0
60.0,RL,0.0,7685.0,none,3.0,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6.0,5.0,Gable,HdBoard,HdBoard,BrkFace,112.0,3.0,3.0,PConc,4.0,3.0,No,ALQ,518.0,Unf,0.0,179.0,697.0,4.0,1.0,SBrkr,697.0,804.0,1501.0,0.0,0.0,2.0,1.0,3.0,4.0,6.0,8.0,1.0,3.0,Attchd,3.0,2.0,420.0,3.0,2.0,190.0,63.0,0.0,0.0,none,may,six,WD,Normal,165600.0,13.0,12.0,13.0
20.0,RL,50.0,8000.0,none,4.0,Lvl,Inside,NAmes,Norm,1Fam,1Story,6.0,6.0,Gable,VinylSd,VinylSd,None,0.0,3.0,4.0,CBlock,3.0,3.0,No,ALQ,680.0,Unf,0.0,292.0,972.0,5.0,1.0,SBrkr,972.0,0.0,972.0,1.0,0.0,1.0,0.0,2.0,3.0,5.0,8.0,1.0,4.0,Detchd,1.0,1.0,240.0,3.0,2.0,0.0,0.0,0.0,0.0,none,may,nine,WD,Normal,132000.0,61.0,7.0,61.0
190.0,RM,65.0,7800.0,none,4.0,Lvl,Inside,OldTown,Artery,2fmCon,1.5Fin,5.0,7.0,Gable,MetalSd,MetalSd,None,0.0,3.0,3.0,CBlock,4.0,3.0,1,Rec,507.0,Unf,0.0,286.0,793.0,3.0,1.0,SBrkr,793.0,325.0,1118.0,1.0,0.0,1.0,0.0,3.0,3.0,5.0,8.0,1.0,4.0,Detchd,1.0,2.0,410.0,3.0,2.0,0.0,0.0,0.0,271.0,MnPrv,may,six,WD,Normal,119900.0,67.0,56.0,67.0
20.0,RL,150.0,215245.0,none,1.0,Low,Inside,Timber,Norm,1Fam,1Story,7.0,5.0,Hip,BrkFace,BrkFace,None,0.0,3.0,3.0,CBlock,4.0,3.0,3,ALQ,1236.0,Rec,820.0,80.0,2136.0,3.0,1.0,SBrkr,2036.0,0.0,2036.0,2.0,0.0,2.0,0.0,3.0,3.0,8.0,8.0,2.0,4.0,Attchd,2.0,2.0,513.0,3.0,2.0,0.0,0.0,0.0,0.0,none,jun,nine,WD,Normal,375000.0,44.0,44.0,44.0
70.0,RM,60.0,9600.0,Grvl,4.0,Lvl,Inside,OldTown,Norm,1Fam,2Story,7.0,7.0,Gable,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,BrkTil,3.0,4.0,No,LwQ,16.0,Unf,0.0,712.0,728.0,5.0,1.0,SBrkr,832.0,809.0,1641.0,0.0,1.0,1.0,1.0,3.0,5.0,6.0,8.0,1.0,4.0,Detchd,1.0,2.0,546.0,2.0,2.0,0.0,0.0,234.0,0.0,none,aug,six,WD,Normal,178000.0,81.0,16.0,81.0
60.0,RL,71.0,7795.0,none,3.0,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7.0,5.0,Gable,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,No,GLQ,425.0,Unf,0.0,291.0,716.0,5.0,1.0,SBrkr,716.0,716.0,1432.0,1.0,0.0,2.0,1.0,3.0,4.0,6.0,8.0,1.0,4.0,Attchd,3.0,2.0,432.0,3.0,2.0,100.0,51.0,0.0,0.0,none,jul,nine,WD,Normal,188500.0,5.0,4.0,5.0
60.0,RL,94.0,13005.0,none,3.0,Lvl,Corner,NWAmes,Norm,1Fam,2Story,7.0,7.0,Gable,CemntBd,CmentBd,BrkFace,278.0,4.0,3.0,CBlock,4.0,3.0,No,GLQ,692.0,Unf,0.0,153.0,845.0,3.0,1.0,SBrkr,1153.0,1200.0,2353.0,1.0,0.0,2.0,1.0,4.0,5.0,10.0,8.0,1.0,3.0,Attchd,2.0,2.0,484.0,3.0,2.0,288.0,195.0,0.0,0.0,GdPrv,aug,nine,WD,Normal,260000.0,29.0,29.0,26.0
60.0,FV,75.0,9000.0,none,4.0,Lvl,Inside,Somerst,Norm,1Fam,2Story,8.0,5.0,Gable,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,2,Unf,0.0,Unf,0.0,1088.0,1088.0,5.0,1.0,SBrkr,1088.0,871.0,1959.0,0.0,0.0,2.0,1.0,3.0,4.0,8.0,8.0,1.0,4.0,Attchd,2.0,3.0,1025.0,3.0,2.0,208.0,46.0,0.0,0.0,none,dec,seven,WD,Normal,270000.0,1.0,1.0,1.0
60.0,RL,90.0,9900.0,none,4.0,Low,Inside,NoRidge,Norm,1Fam,2Story,7.0,5.0,Gable,HdBoard,HdBoard,BrkFace,256.0,4.0,3.0,PConc,4.0,3.0,3,GLQ,987.0,Unf,0.0,360.0,1347.0,5.0,1.0,SBrkr,1372.0,1274.0,2646.0,1.0,0.0,2.0,1.0,4.0,4.0,9.0,8.0,1.0,3.0,Attchd,2.0,3.0,656.0,3.0,2.0,340.0,60.0,144.0,0.0,none,apr,nine,WD,Normal,260000.0,16.0,16.0,16.0
80.0,RL,0.0,14115.0,none,4.0,Lvl,Inside,NWAmes,Norm,1Fam,SLvl,7.0,5.0,Gable,Plywood,Plywood,BrkFace,225.0,3.0,3.0,CBlock,4.0,3.0,2,GLQ,1036.0,Unf,0.0,336.0,1372.0,3.0,1.0,SBrkr,1472.0,0.0,1472.0,1.0,0.0,2.0,0.0,3.0,3.0,6.0,8.0,2.0,3.0,Attchd,1.0,2.0,588.0,3.0,2.0,233.0,48.0,0.0,0.0,none,jun,nine,WD,Normal,187500.0,29.0,29.0,29.0
60.0,RL,111.0,16259.0,none,4.0,Lvl,Corner,NridgHt,Norm,1Fam,2Story,9.0,5.0,Gable,VinylSd,VinylSd,Stone,370.0,3.0,3.0,PConc,5.0,4.0,2,Unf,0.0,Unf,0.0,1249.0,1249.0,5.0,1.0,SBrkr,1249.0,1347.0,2596.0,0.0,0.0,3.0,1.0,4.0,4.0,9.0,8.0,0.0,0.0,Attchd,2.0,3.0,840.0,3.0,2.0,240.0,154.0,0.0,0.0,none,sep,six,New,Partial,342643.0,0.0,0.0,0.0
60.0,RL,99.0,12099.0,none,3.0,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8.0,5.0,Gable,VinylSd,VinylSd,BrkFace,388.0,4.0,3.0,PConc,5.0,3.0,2,GLQ,970.0,Unf,0.0,166.0,1136.0,5.0,1.0,SBrkr,1136.0,1332.0,2468.0,1.0,0.0,2.0,1.0,4.0,4.0,10.0,8.0,1.0,4.0,BuiltIn,3.0,3.0,872.0,3.0,2.0,184.0,154.0,0.0,0.0,none,jun,seven,WD,Normal,354000.0,3.0,3.0,3.0
60.0,RL,86.0,10380.0,none,3.0,Lvl,Inside,SawyerW,Norm,1Fam,2Story,7.0,5.0,Gable,Plywood,Plywood,BrkFace,172.0,4.0,3.0,CBlock,3.0,3.0,3,LwQ,28.0,ALQ,1474.0,0.0,1502.0,5.0,1.0,SBrkr,1553.0,1177.0,2730.0,1.0,0.0,2.0,1.0,4.0,4.0,8.0,8.0,1.0,3.0,Attchd,3.0,2.0,576.0,3.0,2.0,201.0,96.0,0.0,0.0,MnPrv,aug,seven,WD,Normal,301000.0,21.0,20.0,20.0
20.0,RM,49.0,5820.0,none,4.0,Lvl,Inside,OldTown,Norm,1Fam,1Story,3.0,8.0,Gable,VinylSd,VinylSd,None,0.0,3.0,4.0,CBlock,3.0,3.0,No,ALQ,256.0,Unf,0.0,906.0,1162.0,5.0,1.0,SBrkr,1163.0,0.0,1163.0,1.0,0.0,1.0,0.0,3.0,3.0,6.0,8.0,0.0,0.0,Attchd,1.0,1.0,220.0,2.0,2.0,142.0,98.0,0.0,0.0,none,jul,six,WD,Normal,126175.0,51.0,1.0,51.0
80.0,RL,96.0,11275.0,none,4.0,Lvl,Corner,NAmes,PosN,1Fam,SLvl,7.0,7.0,Mansard,Wd Sdng,Wd Sdng,BrkFace,300.0,4.0,4.0,CBlock,4.0,3.0,No,Unf,0.0,Unf,0.0,710.0,710.0,5.0,1.0,SBrkr,1898.0,1080.0,2978.0,0.0,0.0,2.0,1.0,5.0,4.0,11.0,8.0,1.0,4.0,BuiltIn,3.0,2.0,564.0,3.0,2.0,240.0,0.0,0.0,0.0,none,jun,ten,WD,Normal,242000.0,43.0,3.0,49.0
45.0,RM,50.0,5000.0,none,4.0,Lvl,Inside,IDOTRR,RRAe,1Fam,1.5Unf,5.0,6.0,Gable,MetalSd,MetalSd,None,0.0,3.0,3.0,CBlock,3.0,3.0,2,BLQ,116.0,Unf,0.0,604.0,720.0,1.0,0.0,FuseF,803.0,0.0,803.0,0.0,0.0,1.0,0.0,2.0,3.0,5.0,8.0,0.0,0.0,Detchd,1.0,2.0,360.0,3.0,2.0,0.0,0.0,244.0,0.0,none,dec,seven,WD,Normal,87000.0,66.0,57.0,66.0
120.0,RL,32.0,10846.0,none,3.0,Lvl,CulDSac,Veenker,Norm,TwnhsE,1Story,8.0,5.0,Gable,BrkFace,BrkFace,None,0.0,4.0,3.0,PConc,4.0,3.0,3,GLQ,1619.0,Unf,0.0,100.0,1719.0,5.0,1.0,SBrkr,1719.0,0.0,1719.0,2.0,0.0,1.0,1.0,1.0,4.0,6.0,8.0,2.0,4.0,Attchd,3.0,2.0,473.0,3.0,2.0,122.0,30.0,0.0,0.0,none,may,eight,Con,Normal,324000.0,15.0,15.0,15.0
20.0,RL,80.0,11600.0,none,4.0,Lvl,Inside,NAmes,Norm,1Fam,1Story,6.0,5.0,Hip,Wd Sdng,Wd Sdng,BrkFace,175.0,3.0,3.0,CBlock,3.0,3.0,No,Rec,565.0,Unf,0.0,818.0,1383.0,3.0,1.0,SBrkr,1383.0,0.0,1383.0,0.0,0.0,1.0,1.0,3.0,3.0,7.0,8.0,0.0,0.0,Attchd,2.0,1.0,292.0,3.0,2.0,0.0,45.0,0.0,0.0,none,apr,six,WD,Normal,145250.0,46.0,46.0,46.0
75.0,RL,0.0,11888.0,Pave,3.0,Bnk,Inside,BrkSide,PosN,1Fam,2.5Unf,6.0,6.0,Gable,Wd Sdng,Wd Shng,None,0.0,3.0,3.0,BrkTil,3.0,3.0,No,Unf,0.0,Unf,0.0,844.0,844.0,4.0,0.0,FuseA,1445.0,689.0,2134.0,0.0,0.0,2.0,0.0,5.0,4.0,10.0,8.0,0.0,0.0,Detchd,1.0,2.0,441.0,3.0,2.0,0.0,60.0,268.0,0.0,none,jul,nine,WD,Normal,214500.0,93.0,15.0,79.0
70.0,RM,60.0,6402.0,none,4.0,Lvl,Corner,IDOTRR,Norm,1Fam,2Story,5.0,5.0,Gable,Wd Sdng,Wd Shng,None,0.0,3.0,3.0,PConc,3.0,3.0,1,Unf,0.0,Unf,0.0,596.0,596.0,3.0,0.0,SBrkr,596.0,596.0,1192.0,0.0,0.0,1.0,0.0,3.0,3.0,6.0,8.0,0.0,0.0,Detchd,1.0,1.0,189.0,2.0,0.0,0.0,0.0,137.0,0.0,GdWo,jul,nine,WD,Normal,78000.0,89.0,59.0,89.0
